Date	Time	Operator Name	Serial Number	Result	Air Sensor ID	Calibration Data Saved?	Flowmeter Discrepancy?	Cooling Air Check?	Polynomial MSE?	Blower Control?	Air Sensor Zero Pressure?	TSI Flow 1	SIT Flow 1	SQRT Pressure 1	TSI Flow 2	SIT Flow 2	SQRT Pressure 2	TSI Flow 3	SIT Flow 3	SQRT Pressure 3	TSi Flow 4	SIT Flow 4	SQRT Pressure 4	TSI Flow 5	SIT Flow 5	SQRT Pressure 5	TSI Flow 6	SIT Flow 6	SQRT Pressure 6	Poly Coeff 0	Poly Coeff 1	Poly Coeff 2	Poly Coeff 3	MSE	Individual Tests	Plausibility Tests	Median Flow F2,1	Median Flow F2,2	Median Flow F3,1	Median Flow F3,2	Median Temp T1,1	Median Temp T1,2	Median Temp T2,1	Median Temp T2,2	Median Temp T3	Median Check T1,1	Median Check T1,2	Median Check T3	Median Air Temp	SD Flow F2,1	SD Flow F2,2	SD Flow F3,1	SD Flow F3,2	SD Temp T1,1	SD Temp T1,2	SD Temp T2,1	SD Temp T2,2	SD Temp T3	SD Check T1,1	SD Check T1,2	SD Check T3	SD Check F3	SD Air Temp	Variance Flow F2,1	Variance Flow F2,2	Variance Flow F3,1	Variance Flow F3,2	Variance Temp T1,1	Variance Temp T1,2	Variance Temp T2,1	Variance Temp T2,2	Variance Temp T3	Variance Check T1,1	Variance Check T1,2	Variance Check T3	Variance Check F3	Variance Air Temp		Samples	Flow TSI	Flow Sensirion	Mode
6/08/2013	16:25:18	Tobias Ricks	300000073975	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,31)	PASS		50,30017	9,96265	3,156367	75,308014	24,139119	4,913158	99,733308	44,699824	6,685793	125,472457	77,541012	8,805737	149,711417	111,634847	10,565739	174,724541	156,99641	12,529821	-0,876046	17,78355	-0,561326	0,020881	0,308148	511	31	643	648,1	68,3	68,4	95	869	31,5	31,8	1044	95	869	1044	5,5	31,8	1,5	2,9	1,1	1,5	0	0	0	0	0	0	0	0	0	0	2,2	8,5	1,2	2,3	0	0	0	0	0	0	0	0	0	0			
6/08/2013	16:54:13	Tobias Ricks	300000073999	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,11)	PASS		49,815551	10,334437	3,214722	74,817028	24,138576	4,913102	99,833403	44,49185	6,670221	124,557388	73,711735	8,585554	150,298955	106,965767	10,342426	168,436783	132,063781	11,491901	-10,961167	22,331062	-1,266363	0,05932	0,114928	511	31	509,6	515	66,7	66,5	82	853	30,8	30,8	1063	82	853	1063	5,5	30,8	2,5	1,9	1,6	1,8	0	0	0	0	0	0	0	0	0	0	6,3	3,6	2,7	3,1	0	0	0	0	0	0	0	0	0	0			
7/08/2013	14:26:55	Klaus wobig	300000074019	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,25)	PASS		50,749285	10,350829	3,21727	74,901797	24,061802	4,905283	99,798099	45,299104	6,730461	124,49845	75,704276	8,70082	150,236292	112,224252	10,593595	169,434	149,060349	12,209027	2,139836	15,883303	-0,2503	0,006011	0,249808	511	31	646,5	648	69,7	70	7	768	30,2	30,1	1063	7	770	1063	5,5	30,1	2,1	2,3	1	1,6	0	0	0	0	0	0	0	0	0	0	4,3	5,1	1,1	2,7	0	0	0	0	0	0	0	0	0	0			
7/08/2013	14:53:02	Klaus wobig	300000074033	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,08)	PASS		49,730159	10,20219	3,194087	75,370129	24,566071	4,956417	99,753234	45,573385	6,750806	124,964212	75,651804	8,697805	150,462006	112,29811	10,59708	170,749941	149,106612	12,210922	-0,569169	16,85914	-0,378208	0,012086	0,080716	511	31	551,8	555,4	70	68,6	79	847	30,2	30	1060	79	847	1060	5,5	30	2,7	2,3	1,3	1,2	0	0	0	0	0	0	0	0	0	0	7,3	5,2	1,8	1,4	0	0	0	0	0	0	0	0	0	0			
7/08/2013	15:15:24	Klaus wobig	300000074057	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,02)	PASS		49,514996	9,669629	3,109603	75,289157	24,106657	4,909853	100,229826	45,037365	6,710988	124,538636	73,572934	8,577467	149,494451	110,461109	10,510048	171,37451	147,08256	12,12776	-1,582707	17,938299	-0,557312	0,020914	0,024508	511	31	586,4	590,5	67,7	66,9	38	803	30,1	30	1049	42	803	1049	5,5	30	2	2,1	1,1	0,8	0	0	0	0	0	0	0	0	0	0,1	4	4,3	1,2	0,6	0	0	0	0	0	0	0	0	0	0			
7/08/2013	16:04:30		300000074071	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,12)	PASS		49,50556	10,324359	3,213154	75,360877	25,047852	5,004783	99,991754	44,828356	6,695398	125,233771	75,071605	8,664387	148,798699	109,277263	10,453577	171,024174	149,649385	12,233127	-2,263891	17,088076	-0,340059	0,008275	0,123342	511	31	634,9	640,6	69,3	70,2	-23	749	29,9	29,6	1060	-20	749	1060	5,5	29,6	2	3,4	1,8	1,7	0	0	0	0	0	0	0	0	0	0	4,1	11,6	3,4	2,8	0	0	0	0	0	0	0	0	0	0			
7/08/2013	16:25:51		300000074095	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,08)	PASS		49,962344	9,910726	3,14813	74,832776	23,41494	4,838899	100,403987	44,425313	6,665232	124,969115	72,363203	8,506656	150,763975	107,498141	10,368131	171,132142	142,873347	11,952964	1,190671	16,237452	-0,250925	0,006944	0,080698	511	31	640	644,2	66,3	66,4	49	813	30,2	30,5	1063	49	813	1063	5,5	30,5	2,3	2,5	1,9	1,7	0	0	0	0,1	0	0	0	0	0	0,1	5,3	6,4	3,8	2,9	0	0	0	0	0	0	0	0	0	0			
7/08/2013	16:48:42		300000074118	FAIL	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,59)	**FAIL**		49,889554	9,462443	3,076108	75,503961	23,67582	4,865781	100,371462	42,195686	6,495821	124,900445	72,189959	8,496467	150,086281	105,665295	10,279363	165,958599	131,064552	11,448343	-3,83106	19,395088	-0,7429	0,030106	0,587751	479	31	613,9	618,6	66,1	66,4	62	830	29,8	29,8	1053	65	830	1053	5,5	29,8	2,3	2,6	1,3	0,8	0	0	0	0	0	0	0	0	0	0	5,2	6,9	1,7	0,7	0	0	0	0	0	0	0	0	0	0			
8/08/2013	8:32:34	Klaus wobig	300000074132	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,03)	PASS		48,980155	10,000214	3,162311	74,920387	24,637614	4,963629	100,51236	47,272795	6,875521	125,031359	76,992266	8,774524	150,542133	115,707364	10,756736	170,979682	154,2957	12,421582	-0,113785	16,516758	-0,336093	0,009331	0,028427	511	31	619,8	623,9	71	70,5	-82	688	27,8	27,8	1057	-80	688	1057	5,5	27,9	2	2,3	1,2	1,5	0	0	0	0,1	0	0	0	0	0	0,1	4	5,4	1,4	2,2	0	0	0	0	0	0	0	0	0	0			
8/08/2013	9:08:03	Klaus wobig	300000074156	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,60)	PASS		50,585391	10,365813	3,219598	74,986315	24,089607	4,908116	99,662208	46,359425	6,808776	124,815163	77,893395	8,825723	150,67392	114,902133	10,719241	169,609764	155,206282	12,458181	4,906563	14,535283	-0,069665	-0,002665	0,604389	511	31	652,9	657,4	71	71,2	-73	701	27,8	27,7	1047	-70	701	1047	5,5	27,7	2,3	2,7	2	2,3	0	0	0	0	0	0	0	0	0	0	5,2	7,4	4,1	5,3	0	0	0	0	0	0	0	0	0	0			
